crate, num_effects, total, loc_lb, loc_ub, macros, loc_lb, loc_ub, conditional_code, loc_lb, loc_ub, skipped_calls, loc_lb, loc_ub, skipped_fn_ptrs, loc_lb, loc_ub, skipped_other, loc_lb, loc_ub, unsafe_trait, loc_lb, loc_ub, unsafe_impl, loc_lb, loc_ub, pub_fns, pub_fns_with_effects, pub_total_effects, audited_fns, audited_loc
ws2_32-sys, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
tokio-sync, 137, 15, 4664, 4664, 104, 70, 162, 7, 95, 95, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 11, 0, 11, 51, 14, 124, 76, 1268
keccak, 0, 3, 708, 708, 28, 233, 245, 4, 282, 282, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
string_cache, 18, 5, 768, 768, 13, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 11, 5, 21, 23, 179
trust-dns-resolver, 30, 26, 8988, 8988, 81, 246, 308, 86, 3480, 3480, 0, 0, 0, 0, 0, 0, 40, 7, 40, 0, 0, 0, 0, 0, 0, 79, 13, 41, 42, 1116
cloudabi, 50, 1, 2998, 2998, 119, 325, 426, 10, 197, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 49, 49, 50, 111
aead, 0, 3, 1208, 1208, 7, 265, 267, 1, 13, 13, 0, 0, 0, 0, 0, 0, 15, 8, 16, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0
resolv-conf, 0, 4, 909, 909, 30, 41, 69, 1, 24, 24, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0
num_threads, 12, 5, 161, 161, 0, 0, 0, 1, 42, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 5, 59
tiny-keccak, 5, 11, 1453, 1453, 6, 68, 73, 13, 59, 59, 0, 0, 0, 0, 0, 0, 10, 3, 12, 0, 0, 0, 0, 0, 0, 19, 8, 40, 33, 240
bytemuck, 82, 13, 3193, 3193, 68, 329, 375, 1, 11, 11, 0, 0, 0, 0, 0, 0, 7, 24, 27, 9, 0, 9, 128, 0, 128, 78, 74, 146, 86, 718
enum-as-inner, 0, 1, 370, 370, 47, 91, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
precomputed-hash, 0, 1, 21, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
paste-impl, 3, 3, 573, 573, 10, 57, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 9, 8, 325
rustls-native-certs, 10, 4, 177, 177, 1, 0, 1, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 13, 5, 77
new_debug_unreachable, 0, 1, 34, 34, 1, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
polling, 149, 11, 4241, 4241, 103, 393, 457, 6, 124, 124, 0, 0, 0, 0, 0, 0, 3, 1, 3, 4, 0, 4, 16, 0, 16, 59, 11, 21, 43, 907
fs_extra, 214, 4, 2767, 2767, 111, 44, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 24, 621, 27, 1361
lru, 102, 1, 2052, 2052, 0, 0, 0, 1, 760, 760, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 6, 0, 6, 26, 22, 227, 40, 353
tokio-tls, 5, 1, 363, 363, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 4, 0, 0, 8, 33
float-cmp, 0, 6, 1156, 1156, 113, 91, 200, 2, 17, 17, 0, 0, 0, 0, 0, 0, 10, 3, 12, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0
wait-timeout, 37, 6, 416, 416, 10, 8, 17, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 44, 14, 250
async-io, 49, 3, 2813, 2813, 35, 3, 37, 18, 439, 439, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 36, 26, 55, 52, 655
pulldown-cmark, 27, 12, 9511, 9511, 47, 36, 78, 12, 1055, 1055, 0, 0, 0, 0, 0, 0, 18, 3, 20, 0, 0, 0, 0, 0, 0, 22, 8, 61, 68, 2373
ignore, 167, 8, 6059, 6059, 37, 15, 48, 21, 1336, 1336, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 126, 40, 740, 90, 1461
btm, 8, 10, 932, 932, 125, 37, 155, 1, 3, 3, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 58
fuchsia-cprng, 1, 1, 52, 52, 0, 0, 0, 1, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2
memmap2, 96, 5, 2929, 2929, 0, 0, 0, 4, 609, 609, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 6, 0, 6, 91, 54, 290, 72, 542
encode_unicode, 25, 8, 3774, 3774, 22, 110, 119, 1, 4, 4, 0, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 0, 0, 0, 0, 54, 7, 15, 45, 269
prometheus, 7, 20, 7598, 7598, 272, 861, 1060, 17, 1586, 1586, 0, 0, 0, 0, 0, 0, 14, 4, 14, 0, 0, 0, 0, 0, 0, 225, 27, 50, 47, 535
futures-cpupool, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
fuchsia-zircon, 72, 18, 2650, 2650, 29, 220, 240, 9, 754, 754, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 108, 55, 81, 58, 404
fuchsia-zircon-sys, 143, 2, 1367, 1367, 12, 182, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 139, 139, 140, 625
number_prefix, 0, 2, 638, 638, 1, 0, 1, 2, 134, 134, 0, 0, 0, 0, 0, 0, 7, 2, 7, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0
universal-hash, 1, 1, 189, 189, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 1, 3, 34
rdrand, 2, 3, 749, 749, 9, 312, 313, 7, 150, 150, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
deflate, 25, 22, 6640, 6640, 53, 62, 104, 54, 2133, 2133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 20, 170, 39, 542
windows_x86_64_msvc, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
plotters-backend, 0, 9, 1553, 1553, 61, 143, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0
curl-sys, 94, 2, 1777, 1777, 49, 9, 55, 6, 62, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 45, 94, 49, 599
plotters-svg, 3, 2, 847, 847, 29, 9, 37, 6, 388, 388, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 26
png, 31, 12, 8010, 8010, 126, 203, 298, 4, 1095, 1095, 0, 0, 0, 0, 0, 0, 5, 1, 5, 0, 0, 0, 0, 0, 0, 137, 26, 86, 58, 1344
zip, 114, 12, 4897, 4897, 31, 20, 46, 11, 787, 787, 0, 0, 0, 0, 0, 0, 39, 30, 57, 0, 0, 0, 0, 0, 0, 96, 32, 417, 61, 1509
ctr, 0, 7, 840, 840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
tonic, 78, 52, 13478, 13478, 127, 214, 319, 30, 1159, 1159, 0, 0, 0, 0, 0, 0, 142, 37, 153, 0, 0, 0, 1, 0, 1, 248, 41, 188, 131, 1657
memmap, 75, 3, 1519, 1519, 2, 11, 11, 2, 379, 379, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 4, 0, 4, 46, 28, 183, 43, 315
ucd-util, 3, 9, 3900, 3900, 3, 0, 3, 6, 162, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 3, 3, 27
pbkdf2, 4, 2, 528, 528, 1, 0, 1, 1, 5, 5, 0, 0, 0, 0, 0, 0, 9, 11, 16, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 31
polyval, 87, 8, 1224, 1224, 4, 17, 18, 1, 168, 168, 0, 0, 0, 0, 0, 0, 19, 2, 20, 0, 0, 0, 0, 0, 0, 1, 0, 0, 18, 181
signature, 0, 8, 583, 583, 2, 0, 2, 1, 3, 3, 0, 0, 0, 0, 0, 0, 5, 4, 5, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0
futures-timer, 14, 10, 1410, 1410, 20, 16, 33, 3, 162, 162, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 2, 0, 2, 27, 10, 25, 28, 372
headers, 34, 77, 9139, 9139, 175, 563, 684, 45, 1625, 1625, 0, 0, 0, 0, 0, 0, 39, 19, 44, 0, 0, 0, 0, 0, 0, 132, 6, 6, 44, 325
num_enum, 1, 1, 98, 98, 1, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2
tonic-build, 14, 6, 2465, 2465, 55, 509, 535, 3, 60, 60, 0, 0, 0, 0, 0, 0, 9, 3, 9, 0, 0, 0, 0, 0, 0, 62, 9, 21, 9, 131
num_enum_derive, 6, 1, 952, 952, 60, 148, 189, 2, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 4, 315
aes-gcm, 0, 1, 310, 310, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
tokio-codec, 20, 10, 2285, 2285, 35, 6, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 19, 45, 0, 0, 0, 0, 0, 0, 44, 1, 6, 36, 341
ghash, 0, 1, 134, 134, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
tokio-tungstenite, 6, 6, 1174, 1174, 17, 3, 19, 28, 402, 402, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 10, 0, 0, 8, 76
inotify, 40, 7, 1639, 1639, 10, 434, 440, 1, 50, 50, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 14, 10, 38, 18, 290
async-std, 297, 239, 23736, 23736, 343, 2434, 2614, 60, 2003, 2003, 13, 0, 13, 0, 0, 0, 136, 1, 136, 0, 0, 0, 6, 0, 6, 289, 151, 433, 286, 1924
notify, 188, 10, 4144, 4144, 29, 38, 64, 8, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 48, 4, 38, 59, 1602
async-executor, 2, 1, 918, 918, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 12, 2, 2, 2, 34
twoway, 31, 3, 981, 981, 81, 2, 81, 3, 11, 11, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 2, 40, 13, 373
rustls-pemfile, 5, 3, 362, 362, 2, 6, 6, 2, 100, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 30, 6, 130
string, 2, 1, 330, 330, 2, 6, 7, 1, 19, 19, 0, 0, 0, 0, 0, 0, 3, 1, 3, 1, 0, 1, 11, 0, 11, 6, 0, 0, 3, 12
blocking, 14, 1, 1300, 1300, 25, 0, 25, 1, 25, 25, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4, 0, 4, 6, 2, 4, 14, 538
tokio-udp, 10, 4, 703, 703, 14, 3, 16, 2, 22, 22, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 33, 10, 12, 16, 105
headers-core, 0, 1, 67, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
quickcheck, 32, 4, 2414, 2414, 54, 431, 459, 4, 493, 493, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 22, 4, 24, 58, 330
image, 302, 64, 33451, 33451, 449, 554, 921, 35, 5190, 5190, 0, 0, 0, 0, 0, 0, 90, 19, 96, 0, 0, 0, 0, 0, 0, 423, 74, 1315, 267, 5258
config, 37, 24, 4610, 4610, 82, 76, 142, 4, 105, 105, 4, 11, 13, 0, 0, 0, 56, 0, 56, 0, 0, 0, 0, 0, 0, 76, 21, 296, 55, 485
tokio-fs, 107, 27, 1763, 1763, 25, 10, 34, 3, 7, 7, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 42, 41, 100, 56, 489
build_const, 9, 2, 301, 301, 15, 50, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 9, 3, 18
tokio-uds, 14, 7, 1091, 1091, 19, 0, 19, 5, 156, 156, 0, 0, 0, 0, 0, 0, 11, 0, 11, 0, 0, 0, 0, 0, 0, 29, 4, 4, 19, 225
blake2b_simd, 730, 8, 4118, 4118, 81, 206, 268, 7, 525, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 17, 5374, 74, 1419
predicates, 24, 24, 3444, 3444, 59, 120, 157, 3, 137, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 48, 2, 7, 19, 124
home, 31, 3, 318, 318, 0, 0, 0, 3, 29, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 95, 19, 73
handlebars, 44, 31, 9206, 9206, 57, 206, 250, 19, 3835, 3835, 3, 0, 3, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 148, 27, 293, 65, 1306
curl, 121, 9, 4782, 4782, 58, 12, 64, 7, 151, 151, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 4, 0, 4, 279, 169, 246, 215, 1021
take_mut, 21, 2, 320, 320, 17, 0, 17, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 19, 12, 170
atomic-waker, 4, 1, 436, 436, 4, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4, 3, 5, 3, 127
indicatif, 12, 11, 5035, 5035, 65, 48, 101, 14, 907, 907, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 112, 32, 32, 88, 653
windows_x86_64_gnu, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
dyn-clone, 5, 2, 322, 322, 4, 107, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 9, 4, 38
windows_i686_msvc, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
serde_with, 8, 28, 15029, 15029, 215, 2314, 2372, 1, 3, 3, 0, 0, 0, 0, 0, 0, 172, 0, 172, 0, 0, 0, 0, 0, 0, 20, 2, 3, 49, 313
windows_i686_gnu, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
errno, 39, 5, 412, 412, 9, 12, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 40, 21, 157
inotify-sys, 4, 1, 711, 711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 112
dotenv, 29, 6, 1089, 1089, 11, 9, 19, 4, 446, 446, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 17, 16, 129, 21, 293
serde_repr, 2, 2, 253, 253, 10, 45, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 85
serde_with_macros, 2, 3, 1668, 1668, 32, 64, 91, 1, 51, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 1, 2, 24
windows_aarch64_msvc, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
kv-log-macro, 0, 1, 243, 243, 13, 158, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
utf8parse, 1, 2, 235, 235, 0, 0, 0, 1, 38, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 36
quick-xml, 9, 27, 24632, 24632, 269, 1002, 1210, 62, 10761, 10761, 0, 0, 0, 0, 0, 0, 115, 4, 115, 0, 0, 0, 0, 0, 0, 163, 17, 32, 47, 478
pyo3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
traitobject, 2, 2, 114, 114, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 79, 0, 79, 2, 2, 2, 2, 4
windows-sys, 0, 281, 497345, 497347, 16799, 8901, 16894, 7933, 23583, 23583, 0, 0, 0, 0, 0, 0, 46, 0, 46, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
synom, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
mio-extras, 11, 3, 1212, 1212, 18, 27, 39, 1, 181, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 3, 14, 121
predicates-core, 0, 3, 282, 282, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0
clap_lex, 29, 2, 820, 820, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 27, 16, 43, 36, 169
predicates-tree, 1, 1, 76, 76, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
async-lock, 33, 6, 2968, 2968, 21, 12, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 1, 18, 0, 0, 0, 16, 0, 16, 46, 17, 59, 34, 588
target-lexicon, 0, 6, 2521, 2521, 21, 18, 37, 8, 507, 507, 0, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0
actix-rt, 3, 4, 942, 942, 14, 5, 16, 5, 126, 126, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 29, 2, 3, 2, 16
slog, 4, 6, 4543, 4543, 191, 822, 952, 21, 93, 93, 0, 0, 0, 0, 0, 0, 36, 9, 42, 0, 0, 0, 0, 0, 0, 64, 0, 0, 3, 23
ed25519, 1, 4, 963, 963, 4, 0, 4, 2, 52, 52, 0, 0, 0, 0, 0, 0, 16, 3, 16, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 34
libsqlite3-sys, 3, 2, 313, 313, 3, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 3, 6
ctrlc, 47, 7, 669, 669, 5, 15, 18, 3, 218, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 55, 11, 178
aes-soft, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
actix-web, 28, 84, 25071, 25071, 362, 1959, 2242, 90, 8163, 8163, 1, 0, 1, 0, 0, 0, 225, 19, 241, 0, 0, 0, 0, 0, 0, 408, 40, 95, 76, 1093
actix-codec, 3, 4, 628, 628, 13, 21, 32, 1, 63, 63, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 21, 1, 1, 6, 88
rand_xoshiro, 0, 17, 2110, 2110, 87, 241, 303, 15, 347, 347, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0
string_cache_codegen, 3, 1, 277, 277, 13, 34, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 4, 2, 13
publicsuffix, 1, 2, 484, 484, 8, 8, 15, 5, 94, 94, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 7, 0, 0, 4, 71
async-mutex, 6, 1, 454, 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 6, 0, 6, 9, 3, 3, 8, 107
ascii, 60, 9, 4168, 4168, 40, 118, 152, 8, 714, 714, 0, 0, 0, 0, 0, 0, 27, 2, 28, 0, 0, 0, 0, 0, 0, 86, 16, 40, 87, 525
libssh2-sys, 143, 2, 1016, 1016, 14, 0, 14, 3, 49, 49, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 102, 101, 141, 103, 516
bzip2-sys, 11, 2, 120, 120, 6, 23, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 11, 1, 40
thread-id, 0, 1, 71, 71, 1, 0, 1, 3, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
actix-utils, 0, 6, 460, 460, 1, 28, 28, 3, 91, 91, 1, 0, 1, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0
actix-http, 66, 70, 18884, 18884, 272, 602, 810, 73, 4114, 4114, 0, 0, 0, 0, 0, 0, 146, 10, 149, 0, 0, 0, 0, 0, 0, 245, 29, 48, 92, 2780
rust-ini, 22, 1, 2016, 2016, 33, 101, 130, 3, 749, 749, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 61, 16, 44, 18, 126
base-x, 9, 5, 541, 541, 2, 0, 2, 3, 97, 97, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 8, 4, 16, 12, 167
rawpointer, 17, 1, 238, 238, 0, 0, 0, 1, 54, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 49, 17, 38
async-global-executor, 7, 9, 575, 575, 4, 10, 10, 10, 64, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 13, 9, 114
ed25519-dalek, 2, 8, 2356, 2356, 6, 0, 6, 38, 745, 745, 0, 0, 0, 0, 0, 0, 5, 1, 5, 0, 0, 0, 0, 0, 0, 16, 1, 2, 1, 101
scoped_threadpool, 1, 1, 517, 517, 2, 0, 2, 2, 262, 262, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 2, 7
matrixmultiply, 173, 19, 3794, 3794, 106, 457, 522, 16, 361, 361, 0, 0, 0, 0, 0, 0, 58, 4, 58, 0, 0, 0, 4, 0, 4, 8, 5, 597, 58, 1224
ghost, 3, 5, 685, 685, 30, 130, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 4, 199
indoc-impl, 0, 1, 112, 112, 3, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
widestring, 128, 17, 14384, 14384, 60, 6203, 6227, 7, 86, 86, 0, 0, 0, 0, 0, 0, 33, 0, 33, 0, 0, 0, 4, 0, 4, 199, 104, 187, 149, 705
actix-service, 0, 17, 3826, 3826, 33, 297, 310, 8, 562, 562, 0, 0, 0, 0, 0, 0, 199, 14, 199, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0
color_quant, 0, 2, 436, 436, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0
pyo3-macros, 0, 1, 228, 228, 18, 17, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
pyo3-macros-backend, 45, 14, 6344, 6344, 456, 1140, 1434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 20, 41, 44, 1344
inventory, 3, 1, 399, 399, 2, 104, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 3, 15
erased-serde, 277, 9, 3626, 3626, 52, 787, 824, 13, 273, 273, 0, 0, 0, 0, 0, 0, 21, 0, 21, 0, 0, 0, 0, 0, 0, 5, 1, 1, 240, 839
