avg_call_stack, crate, fn_decl, callee, effect, dir, file, line, col
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::atomic_load_head_and_len_all, UNKNOWN_METHOD::pending_next_all, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 237, 43
1, futures_util, futures_util::stream::futures_unordered::iter::Iterator::next, UNKNOWN_METHOD::spin_next_all, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, iter.rs, 135, 36
1, futures_util, futures_util::future::future::shared::futures_core::future::Future::poll, std::pin::Pin::new_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future/future, shared.rs, 321, 51
1, futures_util, futures_util::lock::bilock::BiLockGuard::as_pin_mut, UNKNOWN_METHOD::as_ref, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/lock, bilock.rs, 253, 64
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::unlink, UNKNOWN_METHOD::store, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 336, 22
1, futures_util, futures_util::future::future::shared::futures_core::future::Future::poll, UNKNOWN_METHOD::take_or_clone_output, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future/future, shared.rs, 294, 50
1, futures_util, futures_util::io::buf_reader::BufReader::with_capacity, UNKNOWN_METHOD::set_len, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, buf_reader.rs, 51, 19
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::link, UNKNOWN_METHOD::is_null, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 314, 21
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::clear, UNKNOWN_METHOD::clear, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 564, 41
1, futures_util, futures_util::io::mod::initialize, UNKNOWN_METHOD::as_mut_ptr, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, mod.rs, 42, 25
1, futures_util, futures_util::future::either::Either::as_pin_mut, core::pin::Pin::new_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, either.rs, 60, 62
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::unlink, UNKNOWN_METHOD::is_null, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 339, 17
1, futures_util, futures_util::lock::mutex::Waiter::wake, std::mem::replace, std::mem, data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/lock, mutex.rs, 64, 14
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::atomic_load_head_and_len_all, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 238, 33
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::unlink, UNKNOWN_METHOD::get_mut, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 350, 34
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::release_task, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 266, 25
1, futures_util, futures_util::io::lines::futures_core::stream::Stream::poll_next, std::mem::take, std::mem, data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, lines.rs, 45, 28
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::unlink, UNKNOWN_METHOD::get_mut, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 346, 27
1, futures_util, futures_util::stream::futures_unordered::iter::Iterator::next, UNKNOWN_METHOD::unwrap, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, iter.rs, 54, 57
1, futures_util, futures_util::lock::mutex::std::ops::DerefMut::deref_mut, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/lock, mutex.rs, 307, 40
1, futures_util, futures_util::io::buf_reader::BufReader::with_capacity, super::initialize, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, buf_reader.rs, 52, 12
1, futures_util, futures_util::future::maybe_done::futures_core::future::Future::poll, UNKNOWN_METHOD::set, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, maybe_done.rs, 96, 25
1, futures_util, futures_util::io::buf_writer::BufWriter::write_to_buffer_unchecked, UNKNOWN_METHOD::len, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, buf_writer.rs, 124, 31
1, futures_util, futures_util::stream::futures_unordered::task::Drop::drop, UNKNOWN_METHOD::is_some, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, task.rs, 120, 36
1, futures_util, futures_util::future::future::shared::Shared::peek, Some, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future/future, shared.rs, 116, 44
1, futures_util, futures_util::future::future::shared::Inner::take_or_clone_output, UNKNOWN_METHOD::into_inner, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future/future, shared.rs, 238, 54
1, futures_util, futures_util::compat::compat03as01::Current::clone, ptr_to_current, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/compat, compat03as01.rs, 170, 16
1, futures_util, futures_util::lock::bilock::BiLock::poll_lock, alloc::boxed::Box::from_raw, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/lock, bilock.rs, 104, 35
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::unlink, alloc::sync::Arc::from_raw, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 333, 19
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::unlink, UNKNOWN_METHOD::is_null, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 351, 17
1, futures_util, futures_util::compat::compat03as01::Current::wake, ptr_to_current, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/compat, compat03as01.rs, 175, 12
1, futures_util, futures_util::stream::futures_unordered::mod::futures_core::stream::Stream::poll_next, alloc::sync::Arc::from_raw, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 446, 40
1, futures_util, futures_util::future::future::shared::Inner::output, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future/future, shared.rs, 199, 38
1, futures_util, futures_util::stream::futures_unordered::iter::Iterator::next, core::ptr::null_mut, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, iter.rs, 63, 43
1, futures_util, futures_util::stream::futures_unordered::mod::futures_core::stream::Stream::poll_next, UNKNOWN_METHOD::dequeue, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 405, 62
1, futures_util, futures_util::future::either::Either::as_pin_ref, core::pin::Pin::new_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, either.rs, 43, 56
1, futures_util, futures_util::stream::futures_unordered::ready_to_run_queue::ReadyToRunQueue::dequeue, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, ready_to_run_queue.rs, 50, 34
1, futures_util, futures_util::io::read_to_string::ReadToString::new, std::mem::take, std::mem, data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, read_to_string.rs, 25, 30
1, futures_util, futures_util::future::future::shared::futures_core::future::Future::poll, UNKNOWN_METHOD::take_or_clone_output, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future/future, shared.rs, 362, 35
1, futures_util, futures_util::io::read_exact::futures_core::future::Future::poll, std::mem::take, std::mem, data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, read_exact.rs, 33, 32
1, futures_util, futures_util::stream::futures_unordered::ready_to_run_queue::ReadyToRunQueue::dequeue, UNKNOWN_METHOD::load, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, ready_to_run_queue.rs, 60, 45
1, futures_util, futures_util::future::either::Either::as_pin_ref, Either::Right, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, either.rs, 44, 44
1, futures_util, futures_util::future::join_all::iter_pin_mut, core::pin::Pin::new_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, join_all.rs, 22, 69
1, futures_util, futures_util::lock::bilock::BiLock::poll_lock, Some, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/lock, bilock.rs, 106, 28
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::unlink, UNKNOWN_METHOD::is_null, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 343, 17
1, futures_util, futures_util::future::either::Either::as_pin_ref, core::pin::Pin::new_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, either.rs, 44, 58
1, futures_util, futures_util::stream::futures_unordered::ready_to_run_queue::ReadyToRunQueue::dequeue, UNKNOWN_METHOD::load, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, ready_to_run_queue.rs, 51, 49
1, futures_util, futures_util::stream::futures_unordered::ready_to_run_queue::Drop::drop, UNKNOWN_METHOD::clear, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, ready_to_run_queue.rs, 119, 17
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::link, UNKNOWN_METHOD::spin_next_all, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 303, 24
1, futures_util, futures_util::stream::futures_unordered::iter::Iterator::next, Some, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, iter.rs, 138, 12
1, futures_util, futures_util::future::try_maybe_done::futures_core::future::Future::poll, Err, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, try_maybe_done.rs, 83, 43
1, futures_util, futures_util::stream::stream::flatten_unordered::futures_task::ArcWake::wake_by_ref, UNKNOWN_METHOD::as_ref, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/stream, flatten_unordered.rs, 227, 64
1, futures_util, futures_util::stream::stream::flatten_unordered::WrappedWaker::replace_waker, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/stream, flatten_unordered.rs, 213, 30
1, futures_util, futures_util::stream::futures_unordered::ready_to_run_queue::ReadyToRunQueue::dequeue, UNKNOWN_METHOD::is_null, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, ready_to_run_queue.rs, 63, 17
1, futures_util, futures_util::io::cursor::Cursor::new, std::io::Cursor::new, std::io, data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, cursor.rs, 44, 22
1, futures_util, futures_util::lock::mutex::std::ops::Deref::deref, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/lock, mutex.rs, 301, 36
1, futures_util, futures_util::future::maybe_done::futures_core::future::Future::poll, UNKNOWN_METHOD::get_unchecked_mut, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, maybe_done.rs, 93, 32
1, futures_util, futures_util::stream::futures_unordered::mod::futures_core::stream::Stream::poll_next, UNKNOWN_METHOD::unlink, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 459, 37
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::unlink, UNKNOWN_METHOD::load, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 334, 33
1, futures_util, futures_util::future::try_maybe_done::TryMaybeDone::output_mut, UNKNOWN_METHOD::get_unchecked_mut, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, try_maybe_done.rs, 40, 23
1, futures_util, futures_util::stream::futures_unordered::ready_to_run_queue::ReadyToRunQueue::dequeue, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, ready_to_run_queue.rs, 64, 23
1, futures_util, futures_util::io::read_to_end::Drop::drop, UNKNOWN_METHOD::set_len, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, read_to_end.rs, 35, 21
1, futures_util, futures_util::future::future::shared::futures_core::future::Future::poll, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future/future, shared.rs, 346, 36
1, futures_util, futures_util::io::buf_reader::BufReader::with_capacity, UNKNOWN_METHOD::into_boxed_slice, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, buf_reader.rs, 53, 41
1, futures_util, futures_util::lock::bilock::BiLock::unlock, UNKNOWN_METHOD::wake, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/lock, bilock.rs, 183, 33
1, futures_util, futures_util::future::maybe_done::MaybeDone::take_output, Some, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, maybe_done.rs, 72, 43
1, futures_util, futures_util::future::either::Either::as_pin_mut, core::pin::Pin::get_unchecked_mut, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, either.rs, 58, 19
1, futures_util, futures_util::stream::futures_unordered::iter::Iterator::next, Some, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, iter.rs, 95, 12
1, futures_util, futures_util::stream::futures_unordered::ready_to_run_queue::ReadyToRunQueue::dequeue, UNKNOWN_METHOD::enqueue, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, ready_to_run_queue.rs, 73, 13
1, futures_util, futures_util::stream::futures_unordered::iter::Iterator::next, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, iter.rs, 129, 47
1, futures_util, futures_util::io::mod::initialize, UNKNOWN_METHOD::len, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, mod.rs, 42, 46
1, futures_util, futures_util::future::maybe_done::MaybeDone::output_mut, Some, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, maybe_done.rs, 56, 40
1, futures_util, futures_util::future::try_maybe_done::TryMaybeDone::take_output, Some, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, try_maybe_done.rs, 57, 46
1, futures_util, futures_util::stream::stream::flatten_unordered::futures_core::stream::Stream::poll_next, WrappedWaker::replace_waker, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/stream, flatten_unordered.rs, 418, 12
1, futures_util, futures_util::stream::futures_unordered::iter::Iterator::next, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, iter.rs, 63, 35
1, futures_util, futures_util::future::try_maybe_done::futures_core::future::Future::poll, UNKNOWN_METHOD::set, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, try_maybe_done.rs, 82, 29
1, futures_util, futures_util::future::either::Either::as_pin_mut, core::pin::Pin::new_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, either.rs, 59, 60
1, futures_util, futures_util::future::either::Either::as_pin_mut, Either::Right, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, either.rs, 60, 48
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::unlink, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 337, 23
1, futures_util, futures_util::future::maybe_done::MaybeDone::output_mut, UNKNOWN_METHOD::get_unchecked_mut, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future, maybe_done.rs, 55, 23
1, futures_util, futures_util::io::mod::initialize, std::ptr::write_bytes, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/io, mod.rs, 42, 4
1, futures_util, futures_util::future::future::shared::futures_core::future::Future::poll, FutureOrOutput::Output, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/future/future, shared.rs, 346, 44
1, futures_util, futures_util::lock::mutex::std::ops::Deref::deref, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/lock, mutex.rs, 437, 36
1, futures_util, futures_util::stream::futures_unordered::mod::FuturesUnordered::unlink, UNKNOWN_METHOD::get, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/futures_unordered, mod.rs, 352, 29
1, futures_util, futures_util::stream::stream::flatten_unordered::futures_task::ArcWake::wake_by_ref, UNKNOWN_METHOD::unwrap, [UnsafeCall], data/packages/hyper-0.14.27-packages/futures-util-0.3.28/src/stream/stream, flatten_unordered.rs, 227, 73
