created_at,description,documentation,downloads,homepage,id,name,repository,updated_at
2018-05-24 19:59:42.278674,Targeting utilities for compilers and related tools,https://docs.rs/target-lexicon/,8088155,,66926,target-lexicon,https://github.com/bytecodealliance/target-lexicon,2022-05-23 15:51:10.589495
2018-12-11 16:27:02.597949,Tokio-based single-threaded async runtime for the Actix ecosystem,,8043778,https://actix.rs,101450,actix-rt,https://github.com/actix/actix-net.git,2022-03-09 00:30:06.538037
2016-06-12 23:00:53.182275,"Structured, extensible, composable logging for Rust",https://docs.rs/slog,7973160,https://github.com/slog-rs/slog,5364,slog,https://github.com/slog-rs/slog,2020-11-30 06:26:09.367402
2016-10-06 21:33:33.887375,Edwards Digital Signature Algorithm (EdDSA) over Curve25519 (as specified in RFC 8032) support library providing signature type definitions and PKCS#8 private key decoding/encoding support ,https://docs.rs/ed25519,7942987,,6766,ed25519,https://github.com/RustCrypto/signatures/tree/master/ed25519,2022-05-16 15:22:31.361318
2015-02-24 02:54:21.21686,Native bindings to the libsqlite3 library,,7911783,,1460,libsqlite3-sys,https://github.com/rusqlite/rusqlite,2022-07-22 09:33:29.108951
2015-07-16 08:49:02.855449,Easy Ctrl-C handler for Rust projects,http://detegr.github.io/doc/ctrlc,7909230,https://github.com/Detegr/rust-ctrlc,2612,ctrlc,https://github.com/Detegr/rust-ctrlc.git,2022-08-14 14:52:59.072431
2018-03-04 13:10:17.816613,DEPRECATED: replaced by the `aes` crate,,7889993,,53792,aes-soft,https://github.com/RustCrypto/block-ciphers/tree/master/aes,2021-05-03 18:44:22.35633
2017-10-23 23:08:29.26026,"Actix Web is a powerful, pragmatic, and extremely fast web framework for Rust",,7828251,https://actix.rs,36736,actix-web,https://github.com/actix/actix-web.git,2022-09-12 09:44:11.73106
2018-12-11 16:11:24.789455,Codec utilities for working with framed protocols,,7737206,,101444,actix-codec,https://github.com/actix/actix-net,2022-02-15 01:47:45.627388
2019-01-04 12:34:17.08929,"Xoshiro, xoroshiro and splitmix64 random number generators",https://docs.rs/rand_xoshiro,7710203,https://rust-random.github.io/book,105430,rand_xoshiro,https://github.com/rust-random/rngs,2020-12-18 19:46:33.912043
2016-10-28 15:22:43.684874,"A codegen library for string-cache, developed as part of the Servo project.",https://docs.rs/string_cache_codegen/,7693409,,7025,string_cache_codegen,https://github.com/servo/string-cache,2022-03-27 22:11:38.633451
2016-12-28 20:54:23.790979,Extract root domain and suffix from a domain name,https://docs.rs/publicsuffix,7606049,,7825,publicsuffix,https://github.com/rushmorem/publicsuffix,2022-08-10 16:52:45.411482
2019-06-02 09:30:02.46793,Async mutex,https://docs.rs/async-mutex,7602596,https://github.com/stjepang/async-lock,138456,async-mutex,https://github.com/stjepang/async-lock,2020-09-22 21:57:49.487731
2014-11-27 14:19:59.536222,"ASCII-only equivalents to `char`, `str` and `String`.",https://docs.rs/ascii,7592197,,416,ascii,https://github.com/tomprogrammer/rust-ascii,2022-09-18 13:04:12.231348
2014-11-11 06:38:58.507796,Native bindings to the libssh2 library,https://docs.rs/libssh2-sys,7590911,,42,libssh2-sys,https://github.com/alexcrichton/ssh2-rs,2021-10-10 14:27:26.045107
2014-11-13 06:35:17.703582,Bindings to libbzip2 for bzip2 compression and decompression exposed as Reader/Writer streams. ,https://docs.rs/bzip2-sys,7580546,https://github.com/alexcrichton/bzip2-rs,76,bzip2-sys,https://github.com/alexcrichton/bzip2-rs,2021-06-09 20:34:33.04888
2016-03-13 21:01:16.768851,Get a unique thread ID,https://docs.rs/thread-id,7571759,,4446,thread-id,https://github.com/ruuda/thread-id,2021-03-24 19:13:02.771474
2018-12-11 16:41:30.670256,Various utilities used in the Actix ecosystem,,7565222,,101454,actix-utils,https://github.com/actix/actix-net,2021-04-17 01:02:33.764836
2019-03-28 19:50:22.257203,HTTP primitives for the Actix ecosystem,,7519966,https://actix.rs,124414,actix-http,https://github.com/actix/actix-web.git,2022-09-11 16:22:47.525841
2015-01-26 04:01:52.645729,An Ini configuration file parsing library in Rust,https://docs.rs/rust-ini/,7490802,,886,rust-ini,https://github.com/zonyitoo/rust-ini,2022-02-21 14:09:35.355211
2016-03-30 20:16:02.348858,Encode/decode any base,,7456349,https://github.com/OrKoN/base-x-rs,4626,base-x,https://github.com/OrKoN/base-x-rs,2022-06-24 12:54:18.725133
2016-12-15 11:20:57.55865,"Extra methods for raw pointers and `NonNull<T>`.  For example `.post_inc()` and `.pre_dec()` (c.f. `ptr++` and `--ptr`), `offset` and `add` for `NonNull<T>`, and the function `ptrdistance`. ",https://docs.rs/rawpointer/,7397632,,7587,rawpointer,https://github.com/bluss/rawpointer/,2019-09-12 07:51:36.405018
2020-08-27 14:56:53.28142,A global executor built on top of async-executor and async-io,https://docs.rs/async-global-executor,7368484,https://github.com/Keruspe/async-global-executor,281477,async-global-executor,https://github.com/Keruspe/async-global-executor,2022-08-29 15:43:31.695829
2016-12-09 01:24:53.342073,"Fast and efficient ed25519 EdDSA key generations, signing, and verification in pure Rust.",https://docs.rs/ed25519-dalek,7357721,https://dalek.rs,7514,ed25519-dalek,https://github.com/dalek-cryptography/ed25519-dalek,2020-09-22 02:01:04.148204
2015-08-22 13:43:25.266977,A library for scoped and cached threadpools.,http://kimundi.github.io/scoped-threadpool-rs/scoped_threadpool/index.html,7318093,,2895,scoped_threadpool,https://github.com/Kimundi/scoped-threadpool-rs,2018-02-20 21:53:55.075569
2016-03-28 21:26:28.910493,"General matrix multiplication for f32 and f64 matrices. Operates on matrices with general layout (they can use arbitrary row and column stride). Detects and uses AVX or SSE2 on x86 platforms transparently for higher performance. Uses a microkernel strategy, so that the implementation is easy to parallelize and optimize.  Supports multithreading.",https://docs.rs/matrixmultiply/,7312555,,4595,matrixmultiply,https://github.com/bluss/matrixmultiply/,2021-11-20 18:52:10.438102
2018-12-23 21:50:20.028234,Define your own PhantomData,https://docs.rs/ghost,7310620,,103500,ghost,https://github.com/dtolnay/ghost,2022-08-03 13:48:51.184474
2017-09-17 17:45:50.745836,Indented document literals,https://docs.rs/indoc,7296851,,32067,indoc-impl,https://github.com/dtolnay/indoc,2020-06-16 19:06:53.812933
2016-01-25 09:03:34.077126,"A wide string Rust library for converting to and from wide strings, such as those often used in Windows API or other FFI libaries. Both `u16` and `u32` string types are provided, including support for UTF-16 and UTF-32, malformed encoding, C-style strings, etc.",,7263916,,3986,widestring,https://github.com/starkat99/widestring-rs,2022-07-15 21:33:15.884741
2018-12-09 18:06:41.389362,Service trait and combinators for representing asynchronous request/response operations.,,7255363,,100962,actix-service,https://github.com/actix/actix-net,2021-12-18 03:31:45.081632
2015-05-29 12:14:41.495169,Color quantization library to reduce n colors to 256 colors.,,7231389,,2251,color_quant,https://github.com/image-rs/color_quant.git,2020-10-09 19:17:17.742242
2020-12-20 10:05:29.097307,Proc macros for PyO3 package,,7187773,https://github.com/pyo3/pyo3,324813,pyo3-macros,https://github.com/pyo3/pyo3,2022-08-28 08:31:39.423459
2020-12-20 10:04:57.813482,Code generation for PyO3 package,,7180615,https://github.com/pyo3/pyo3,324812,pyo3-macros-backend,https://github.com/pyo3/pyo3,2022-08-28 08:31:22.606415
2015-07-22 19:31:19.081684,Typed distributed plugin registration,https://docs.rs/inventory,7179717,,2655,inventory,https://github.com/dtolnay/inventory,2022-08-03 13:51:38.167351
2016-08-21 19:27:33.182632,Type-erased Serialize and Serializer traits,https://docs.rs/erased-serde,7125099,,6054,erased-serde,https://github.com/dtolnay/erased-serde,2022-08-25 00:05:35.918552
2017-06-17 03:30:29.00987,Tokio wrappers which apply timeouts to IO operations,,7113121,,19270,tokio-io-timeout,https://github.com/sfackler/tokio-io-timeout,2021-12-31 19:12:23.371189
2017-05-21 03:53:10.107537,An implementation of the stringprep algorithm,https://docs.rs/stringprep/0.1.2/stringprep,7083608,,15425,stringprep,https://github.com/sfackler/rust-stringprep,2017-08-01 05:00:59.3274
2017-06-02 16:58:49.610864,A simple event-driven library for parsing WebAssembly binary files. ,,7014184,https://github.com/bytecodealliance/wasm-tools/tree/main/crates/wasmparser,17354,wasmparser,https://github.com/bytecodealliance/wasm-tools/tree/main/crates/wasmparser,2022-09-21 16:24:17.915799
2018-12-11 16:44:34.322212,General purpose TCP server built for the Actix ecosystem,,7005806,https://actix.rs,101456,actix-server,https://github.com/actix/actix-net.git,2022-03-09 01:08:55.112453
2015-01-03 00:12:58.334169,HMAC-based Extract-and-Expand Key Derivation Function (HKDF),,6994341,https://github.com/RustCrypto/KDFs/,688,hkdf,https://github.com/RustCrypto/KDFs/,2022-02-17 11:02:32.916566
2016-02-13 21:57:24.620735,JPEG decoder,https://docs.rs/jpeg-decoder,6977270,,4164,jpeg-decoder,https://github.com/image-rs/jpeg-decoder,2022-05-08 23:11:22.499846
2017-08-29 04:49:53.890414,Source of OpenSSL and logic to build it. ,,6962546,,29697,openssl-src,https://github.com/alexcrichton/openssl-src-rs,2022-07-05 14:09:43.179584
2019-09-17 19:59:37.30836,the BLAKE3 hash function,https://docs.rs/blake3,6960728,,165535,blake3,https://github.com/BLAKE3-team/BLAKE3,2022-01-25 17:16:36.999487
2019-12-01 14:11:37.045433,Macros for Actix system and runtime,,6950081,,185725,actix-macros,https://github.com/actix/actix-net.git,2021-10-19 15:28:40.683156
2017-09-20 00:06:24.61598,Library for diffing paths to obtain relative paths,https://docs.rs/pathdiff/,6945934,,32355,pathdiff,https://github.com/Manishearth/pathdiff,2021-09-27 21:37:38.430801
2019-01-10 23:42:13.561793,Implementation of Cookie storage and retrieval,https://docs.rs/cookie_store,6923331,,107844,cookie_store,https://github.com/pfernie/cookie_store,2022-08-30 03:31:52.024117
2014-11-13 06:35:38.538844,Bindings to libbzip2 for bzip2 compression and decompression exposed as Reader/Writer streams. ,https://docs.rs/bzip2,6896955,https://github.com/alexcrichton/bzip2-rs,78,bzip2,https://github.com/alexcrichton/bzip2-rs,2021-06-09 20:34:49.290826
2019-03-09 22:39:40.250434,Resource path matching and router,,6895817,,119668,actix-router,https://github.com/actix/actix-web.git,2022-09-19 17:52:42.412258
2019-03-28 20:13:19.911291,Routing and runtime macros for Actix Web,,6838718,https://actix.rs,124424,actix-web-codegen,https://github.com/actix/actix-web.git,2022-09-11 16:22:56.25649
2016-10-06 21:27:29.446062,BLAKE2 hash functions,https://docs.rs/blake2,6836413,,6763,blake2,https://github.com/RustCrypto/hashes,2022-02-18 18:49:51.761497
2019-03-16 02:37:01.917727,Ways to eliminate memcpy calls when using the standard library.,,6819297,https://github.com/kvark/copyless,121170,copyless,https://github.com/kvark/copyless,2020-06-01 14:42:47.010209
2020-08-18 03:58:58.918633,Anonymous structured values,https://docs.rs/value-bag,6796441,,277761,value-bag,https://github.com/sval-rs/value-bag,2022-03-22 11:33:44.514176
2016-05-14 19:00:20.135508,"Takes an iterator over chars and returns a new iterator with all line endings (\r, \n, or \r\n) as \n",https://derekdreery.github.io/normalize-line-endings/normalize_line_endings/index.html,6728327,,5067,normalize-line-endings,https://github.com/derekdreery/normalize-line-endings,2018-12-16 15:17:15.641063
2016-02-07 11:08:01.02012,Drop-in replacements for buffered I/O in `std::io` with extra features.,https://docs.rs/buf_redux,6685396,,4116,buf_redux,https://github.com/abonander/buf_redux,2019-07-31 18:22:11.723122
2017-07-15 01:32:03.27574,"A connect, read and write timeout aware connector to be used with hyper Client.",https://github.com/hjr3/hyper-timeout,6647682,https://github.com/hjr3/hyper-timeout,23408,hyper-timeout,https://github.com/hjr3/hyper-timeout,2021-01-02 17:45:30.889222
2016-11-23 03:32:47.325742,AWS credential tooling,https://docs.rs/rusoto_credential,6623508,,7338,rusoto_credential,https://github.com/rusoto/rusoto,2022-04-25 03:45:41.872028
2019-07-06 10:17:21.361009,HashMap-like containers that hold their key-value pairs in a user controllable order,https://docs.rs/hashlink,6620332,,147087,hashlink,https://github.com/kyren/hashlink,2022-09-17 17:38:44.631497
2017-05-20 00:54:37.33041,AWS SDK for Rust - Core,https://docs.rs/rusoto_core,6579982,https://www.rusoto.org/,15228,rusoto_core,https://github.com/rusoto/rusoto,2022-04-25 03:48:30.452153
2014-11-28 23:36:47.685449,A backend-agnostic extension for HTTP libraries that provides support for POST multipart/form-data requests on both client and server.,http://docs.rs/multipart/,6559593,,424,multipart,http://github.com/abonander/multipart,2021-05-29 03:47:28.226106
2017-12-11 23:58:21.421292,A peekable FIFO-like buffer for receiving network data efficiently,https://docs.rs/input_buffer/0.3.1,6514370,https://github.com/snapview/input_buffer,42446,input_buffer,https://github.com/snapview/input_buffer,2021-07-02 14:33:04.932829
2019-11-08 20:41:11.251122,A metrics collection and distributed tracing framework,,6512371,https://github.com/open-telemetry/opentelemetry-rust,179476,opentelemetry,https://github.com/open-telemetry/opentelemetry-rust,2022-09-13 02:33:58.401444
2016-09-15 10:44:56.997351,A Rust library for doing URL percentage encoding.,,6493380,https://lib.rs/urlencoding,6499,urlencoding,https://github.com/kornelski/rust_urlencoding,2022-09-02 13:18:56.814146
2016-06-29 08:15:45.928821,Token De/Serializer for testing De/Serialize implementations,https://docs.serde.rs/serde_test/,6481187,https://serde.rs,5528,serde_test,https://github.com/serde-rs/serde,2022-09-22 17:50:22.873787
2018-08-20 20:35:52.634656,Asynchronous stream of byte buffers ,https://docs.rs/tokio-buf/0.2.0-alpha.1/tokio_buf,6459884,https://tokio.rs,80472,tokio-buf,https://github.com/tokio-rs/tokio,2019-08-08 19:55:31.214753
2019-03-03 00:35:20.62129,Provides the procedural macro used by const-random,https://docs.rs/const-random,6427467,,118250,const-random-macro,https://github.com/tkaitchuck/constrandom,2020-12-05 04:03:37.912761
2019-03-03 00:37:42.180069,Provides compile time random number generation.,https://docs.rs/const-random,6422167,,118252,const-random,https://github.com/tkaitchuck/constrandom,2020-12-05 04:04:05.246614
2019-02-14 01:05:34.50803,Utility to activate escape codes in Windows' CMD and PowerShell,,6417707,,114649,output_vt100,https://github.com/Phundrak/output-vt100-rs,2022-02-12 22:53:53.866316
2015-04-10 16:54:43.348496,"The arena, a fast but limited type of allocator",https://docs.rs/typed-arena,6416340,,1833,typed-arena,https://github.com/SimonSapin/rust-typed-arena,2020-01-10 21:10:45.720252
2015-05-09 03:04:03.255761,A Rust implementation of the XXHash and XXH3 algorithms,https://docs.rs/twox-hash/,6410794,,2059,twox-hash,https://github.com/shepmaster/twox-hash,2022-05-04 15:00:52.181033
2019-09-27 17:38:56.154489,Cargo's representation of a target platform.,https://docs.rs/cargo-platform,6402012,https://github.com/rust-lang/cargo,168185,cargo-platform,https://github.com/rust-lang/cargo,2021-08-05 15:19:23.448324
2015-02-01 21:38:32.491142,Safe bindings for the termios library.,http://dcuddeback.github.io/termios-rs/termios/,6392747,https://github.com/dcuddeback/termios-rs,1333,termios,https://github.com/dcuddeback/termios-rs,2020-10-13 02:04:58.394222
2017-06-18 17:47:46.015744,Hypothesis-like property-based testing and shrinking. ,https://altsysrq.github.io/rustdoc/proptest/1.0.0/proptest/,6379920,https://altsysrq.github.io/proptest-book/proptest/index.html,19436,proptest,https://github.com/altsysrq/proptest,2021-02-21 03:05:52.898927
2017-03-12 20:09:31.453976,A standard library for the client-side Web,https://docs.rs/stdweb/*/stdweb/,6359589,https://github.com/koute/stdweb,8950,stdweb,https://github.com/koute/stdweb,2019-10-10 19:27:40.574687
2017-04-20 15:12:02.135733,AST representation used by Serde derive macros. Unstable.,https://docs.rs/serde_derive_internals,6352478,https://serde.rs,11313,serde_derive_internals,https://github.com/serde-rs/serde,2021-04-09 21:23:45.318899
2017-07-14 21:30:48.686251,Google's list of Certificate Transparency logs for use with sct crate,,6343446,https://github.com/ctz/ct-logs,23392,ct-logs,https://github.com/ctz/ct-logs,2021-04-10 17:22:10.470887
2015-05-29 14:24:47.796231,GIF de- and encoder,https://docs.rs/gif,6321020,https://github.com/image-rs/image-gif,2255,gif,https://github.com/image-rs/image-gif,2022-06-27 06:25:54.657762
2018-12-24 16:43:01.497001,Implementation of macros for the `inventory` crate,https://docs.rs/inventory,6276789,,103640,inventory-impl,https://github.com/dtolnay/inventory,2021-11-10 01:05:51.736086
2016-12-30 18:15:23.172777,Escape characters that may have a special meaning in a shell,,6248186,,7859,shell-escape,https://github.com/sfackler/shell-escape,2020-06-19 23:43:54.63619
2018-03-29 17:38:58.215096,serve the web at warp speeds,https://docs.rs/warp,6218726,,58098,warp,https://github.com/seanmonstar/warp,2021-11-09 18:07:55.391758
2017-03-02 19:20:48.506261,Rust implementation of the Argon2 password hashing function.,https://docs.sru-systems.com/rust-argon2/1.0.0/argon2/,6195685,https://github.com/sru-systems/rust-argon2,8779,rust-argon2,https://github.com/sru-systems/rust-argon2,2022-01-07 11:11:44.34549
2019-12-07 05:03:17.279001,An immutable UTF-8 encoded string using Bytes as storage,,6181149,https://actix.rs,187036,bytestring,https://github.com/actix/actix-net.git,2022-06-11 12:42:03.828177
2020-12-17 19:20:36.976898,Pure Rust embedded-friendly implementation of the Distinguished Encoding Rules (DER) for Abstract Syntax Notation One (ASN.1) as described in ITU X.690 with full support for heapless no_std targets ,,6153185,,324007,der,https://github.com/RustCrypto/formats/tree/master/der,2022-05-08 17:06:18.055477
2021-02-23 18:20:23.469325,UTF-8 paths,https://docs.rs/camino,6121734,,359582,camino,https://github.com/camino-rs/camino,2022-08-12 18:54:21.925759
2016-12-29 21:40:51.235536,a visually pretty env_logger,,6066017,,7848,pretty_env_logger,https://github.com/seanmonstar/pretty-env-logger,2020-01-29 19:55:29.930435
2015-02-01 02:40:31.538953,A Rust interface to the user-space API of the Mach 3.0 kernel that underlies OSX.,,6060852,,1324,mach,https://github.com/fitzgen/mach,2019-06-01 11:04:57.829203
2016-06-30 02:37:02.66577,functions for determining terminal sizes and dimensions,https://docs.rs/term_size/,6032985,,5535,term_size,https://github.com/kbknapp/term_size-rs.git,2020-05-03 02:34:43.778544
2019-11-20 04:10:26.775826,AWS SDK for Rust - Request Signing,https://docs.rs/rusoto_signature,5987702,https://www.rusoto.org/,182645,rusoto_signature,https://github.com/rusoto/rusoto,2022-04-25 03:47:53.557045
2020-08-04 15:51:24.822805,"Const-friendly implementation of the ISO/IEC Object Identifier (OID) standard as defined in ITU X.660, with support for BER/DER encoding/decoding as well as heapless no_std (i.e. embedded) support ",https://docs.rs/const-oid,5964644,,272933,const-oid,https://github.com/RustCrypto/formats/tree/master/const-oid,2022-03-12 00:10:46.51821
2016-09-27 06:50:45.919353,"count occurrences of a given byte, or the number of UTF-8 code points, in a byte slice, fast",,5964448,,6638,bytecount,https://github.com/llogiq/bytecount,2022-06-01 19:43:56.850547
2017-06-02 04:14:59.893274,A dead simple ANSI terminal color painting library.,https://docs.rs/yansi,5960342,,17267,yansi,https://github.com/SergioBenitez/yansi,2022-03-23 00:46:47.880944
2018-02-25 04:29:22.641164,Discard trait which allows for intentionally leaking memory,,5935214,https://github.com/Pauan/rust-discard,52740,discard,https://github.com/Pauan/rust-discard,2018-09-17 14:52:43.098542
2017-12-18 07:12:55.098997,"A tiny mid-level library that provides platform-specific standard locations of directories for config, cache and other data on Linux, Windows and macOS by leveraging the mechanisms defined by the XDG base/user directory specifications on Linux, the Known Folder API on Windows, and the Standard Directory guidelines on macOS.",,5904201,,43503,directories,https://github.com/soc/directories-rs,2021-09-17 16:16:19.141858
2018-05-23 22:46:11.047945,A panic hook for `wasm32-unknown-unknown` that logs panics to `console.error`,,5897779,,66839,console_error_panic_hook,https://github.com/rustwasm/console_error_panic_hook,2021-10-11 17:01:02.936833
2019-02-03 05:15:58.65764,The ChaCha family of stream ciphers,https://docs.rs/c2-chacha,5877955,,112315,c2-chacha,https://github.com/cryptocorrosion/cryptocorrosion,2021-10-24 18:02:16.649893
2018-02-28 00:36:23.803853,Cross-platform library for running Rust tests in sub-processes using a fork-like interface. ,https://docs.rs/rusty-fork,5871932,,53128,rusty-fork,https://github.com/altsysrq/rusty-fork,2020-05-27 01:57:15.210273
2015-12-16 03:50:40.714078,"Trait object downcasting support using only safe Rust. It supports type parameters, associated types, and type constraints. ",,5870580,,3673,downcast-rs,https://github.com/marcianx/downcast-rs,2020-06-30 00:07:42.674604
2018-02-21 19:25:02.068503,Internal procedural macros for the `stdweb` crate,https://docs.rs/stdweb/*/stdweb/,5853501,https://github.com/koute/stdweb,52250,stdweb-internal-macros,https://github.com/koute/stdweb,2019-10-10 19:26:38.628223
2016-06-12 10:45:12.3987,JSON implementation in Rust,https://docs.rs/json/,5847520,,5363,json,https://github.com/maciejhirsz/json-rust,2020-03-18 08:39:23.818803
2019-02-19 17:40:05.242784,Efficient sized chunk datatypes,http://docs.rs/sized-chunks,5839352,,115796,sized-chunks,https://github.com/bodil/sized-chunks,2022-04-29 16:07:07.33388
2018-02-21 19:30:48.62776,Derive macros for the `stdweb` crate,https://docs.rs/stdweb/*/stdweb/,5835036,https://github.com/koute/stdweb,52252,stdweb-derive,https://github.com/koute/stdweb,2019-10-10 19:25:58.50403
2018-08-27 19:02:01.333183,Internal runtime for the `stdweb` crate,https://docs.rs/stdweb/*/stdweb/,5831499,https://github.com/koute/stdweb,81690,stdweb-internal-runtime,https://github.com/koute/stdweb,2019-09-29 20:21:34.65421
2019-05-14 17:10:23.835669,Adaptors between compression crates and Rust's modern asynchronous IO types. ,,5830233,,134350,async-compression,https://github.com/Nemo157/async-compression,2022-05-19 16:53:07.395087
2016-10-08 19:42:47.877742,TimeZone implementations for rust-chrono from the IANA database,https://docs.rs/chrono-tz,5828518,,6788,chrono-tz,https://github.com/chronotope/chrono-tz,2022-07-25 09:05:49.495354
2015-01-25 04:01:23.56734,Macros to generate types in the phf crate,,5804135,,872,phf_macros,https://github.com/rust-phf/rust-phf,2022-08-08 10:03:42.99695
2017-12-27 02:17:02.072468,A simple DER/ASN.1 encoding/decoding library.,,5786450,,44519,simple_asn1,https://github.com/acw/simple_asn1,2022-06-03 15:27:09.7092
2015-05-03 20:49:01.809744,Encoder and decoder for HTTP chunked transfer coding (RFC 7230 § 4.1),,5751907,,2014,chunked_transfer,https://github.com/frewsxcv/rust-chunked-transfer,2021-01-30 21:53:55.805473
2016-10-22 10:17:49.884115,"Union-find, congruence closure, and other unification code. Based on code from rustc.",,5743585,https://github.com/rust-lang-nursery/ena,6938,ena,https://github.com/rust-lang-nursery/ena,2020-04-10 19:06:13.053663
2020-02-27 03:58:19.996247,"A formatter wrapper that indents the text, designed for error display impls ",https://docs.rs/indenter,5720633,https://github.com/yaahc/indenter,212951,indenter,https://github.com/yaahc/indenter,2021-02-22 22:25:54.061995
2015-07-25 20:38:16.491593,"Library to get system information such as processes, CPUs, disks, components and networks",,5719769,,2677,sysinfo,https://github.com/GuillaumeGomez/sysinfo,2022-09-03 17:31:30.827839
2015-02-11 15:15:30.055223,Read passwords in console applications.,https://docs.rs/rpassword/,5691775,https://github.com/conradkleinespel/rpassword,1382,rpassword,https://github.com/conradkleinespel/rpassword,2022-07-12 22:13:08.112666
2016-12-28 22:56:06.959949,Macro for writing nested `if let` expressions.,https://docs.rs/if_chain,5667731,,7826,if_chain,https://github.com/lambda-fairy/if_chain,2021-08-21 07:29:35.974595
2016-07-11 07:05:51.677959,Unix terminal drain and formatter for slog-rs,https://docs.rs/slog-term,5648218,https://github.com/slog-rs/slog,5625,slog-term,https://github.com/slog-rs/term,2022-02-21 19:23:35.878851
2019-06-12 09:20:01.272484,Sampling from random number distributions ,https://docs.rs/rand_distr,5640423,https://rust-random.github.io/book,140575,rand_distr,https://github.com/rust-random/rand,2022-01-18 09:20:43.409505
2017-12-29 16:23:50.415375,Large fixed-size integer arithmetic,,5606253,http://parity.io,44830,uint,https://github.com/paritytech/parity-common,2022-09-20 13:04:07.083832
2016-08-07 20:28:43.953501,Rust macro to automatically implement the builder pattern for arbitrary structs.,https://docs.rs/derive_builder/0.11.2,5603765,,5918,derive_builder,https://github.com/colin-kiegel/rust-derive-builder,2022-04-20 20:23:29.141327
2017-03-25 20:27:23.686275,Internal helper library for the derive_builder crate.,https://docs.rs/derive_builder_core,5597061,,9150,derive_builder_core,https://github.com/colin-kiegel/rust-derive-builder,2022-04-20 20:22:42.404265
2020-02-05 15:38:43.804247,Flexible concrete Error Reporting type built on std::error::Error with customizable Reports,https://docs.rs/eyre,5593962,,205184,eyre,https://github.com/yaahc/eyre,2022-04-04 17:14:42.143492
2018-04-16 03:43:01.202472,Beautiful diagnostic reporting for text-based programming languages,https://docs.rs/codespan-reporting,5563234,https://github.com/brendanzab/codespan,60829,codespan-reporting,https://github.com/brendanzab/codespan,2021-02-25 00:05:05.530689
2017-02-11 11:14:54.177109,Parse zoneinfo files from the IANA database,,5559437,,8466,parse-zoneinfo,https://github.com/djzin/parse-zoneinfo,2020-06-10 05:43:20.695132
2016-12-17 05:15:07.551663,Fallible streaming iteration,,5553617,,7651,fallible-streaming-iterator,https://github.com/sfackler/fallible-streaming-iterator,2018-05-02 20:02:49.746627
2016-05-24 07:56:32.764714,"A dynamic allocator that may be used with or without the stdlib. This allows a package with nostd to allocate memory dynamically and be used either with a custom allocator, items on the stack, or by a package that wishes to simply use Box<>. It also provides options to use calloc or a mutable global variable for pre-zeroed memory",https://raw.githubusercontent.com/dropbox/rust-alloc-no-stdlib/master/tests/lib.rs,5548610,https://github.com/dropbox/rust-alloc-no-stdlib,5171,alloc-no-stdlib,https://github.com/dropbox/rust-alloc-no-stdlib,2022-09-12 05:29:48.261627
2021-01-10 10:29:17.445601,Rust Util Collections,,5546604,https://github.com/rust-util-collections/RUC,338361,ruc,https://github.com/rust-util-collections/RUC.git,2022-08-15 08:15:10.261592
2018-03-28 22:17:03.942655,Common reusable types for implementing the sentry.io protocol.,https://docs.rs/debugid,5543480,https://sentry.io/,57980,debugid,https://github.com/getsentry/rust-debugid,2022-04-26 11:03:07.242788
2016-10-16 20:25:53.769186,"A Rust implementation of DEFLATE algorithm and related formats (ZLIB, GZIP)",,5527320,https://github.com/sile/libflate,6875,libflate,https://github.com/sile/libflate,2022-03-25 02:52:49.95917
2018-12-30 23:25:35.760393,Allows for the creation of serialised Rust tests,,5519245,,104626,serial_test,https://github.com/palfrey/serial_test/,2022-08-10 21:17:13.066569
2017-04-25 08:09:43.737166,"A brotli decompressor that with an interface avoiding the rust stdlib. This makes it suitable for embedded devices and kernels. It is designed with a pluggable allocator so that the standard lib's allocator may be employed. The default build also includes a stdlib allocator and stream interface. Disable this with --features=no-stdlib. Alternatively, --features=unsafe turns off array bounds checks and memory initialization but provides a safe interface for the caller.  Without adding the --features=unsafe argument, all included code is safe. For compression in addition to this library, download https://github.com/dropbox/rust-brotli ",https://github.com/dropbox/rust-brotli-decompressor/blob/master/README.md,5517620,https://github.com/dropbox/rust-brotli-decompressor,11930,brotli-decompressor,https://github.com/dropbox/rust-brotli-decompressor,2021-07-31 04:56:02.147521
2016-08-02 03:06:33.334539,A pure Rust implementation of the Snappy compression algorithm. Includes streaming compression and decompression. ,https://docs.rs/snap,5516117,https://github.com/BurntSushi/rust-snappy,5869,snap,https://github.com/BurntSushi/rust-snappy,2021-04-30 12:38:27.216454
2018-12-30 23:26:03.428449,Helper crate for serial_test,,5493745,,104627,serial_test_derive,https://github.com/palfrey/serial_test/,2022-08-10 21:16:59.477525
2018-06-20 23:57:55.033266,Provides wrapper types for sending non-send values to other threads.,,5489955,https://github.com/mitsuhiko/fragile,71014,fragile,https://github.com/mitsuhiko/fragile,2022-06-09 09:31:50.557815
2016-09-18 00:27:19.46139,Parser for implementing terminal emulators,https://docs.rs/vte/,5457311,,6532,vte,https://github.com/alacritty/vte,2022-07-20 13:43:49.768968
2014-11-21 14:53:31.345189,Ergonomic wrapper for SQLite,http://docs.rs/rusqlite/,5455355,,308,rusqlite,https://github.com/rusqlite/rusqlite,2022-07-14 12:00:15.709283
